"","id","trial","treatment","conf.HA","conf.SA","sel.adv","conf.sel.adv","conf.unsel.adv","confirm.oppose","won","HA.correct","SA.correct","changed","dominant.balls"
"94",20,14,3,2,1,1,1,2,0,1,1,1,1,70
"95",20,15,3,2,3,0,2,3,0,1,1,1,0,70
"96",20,16,3,2,-3,0,2,-3,1,1,1,0,0,70
"97",20,17,3,2,-2,0,2,-2,1,1,1,0,1,70
"98",20,18,3,4,5,1,5,4,0,1,1,1,0,90
"99",20,19,3,2,2,1,2,2,0,1,1,1,0,70
"100",20,20,3,4,4,1,4,4,0,1,1,1,NA,90
"101",21,1,4,4,4,1,4,4,0,1,1,1,0,80
"102",21,2,4,4,5,1,5,4,0,1,1,1,0,90
"103",21,3,4,3,2,1,2,3,0,1,1,1,0,80
"104",21,4,4,4,4,1,4,4,0,1,1,1,0,90
"105",21,5,4,3,4,1,4,3,0,0,0,0,0,80
"106",21,6,4,4,2,1,2,4,0,1,1,1,1,80
"107",21,7,4,4,3,0,4,3,0,1,1,1,0,80
"108",21,8,4,4,3,0,4,3,0,1,1,1,0,80
"109",21,9,4,2,3,0,2,3,0,0,0,0,1,80
"110",21,10,4,3,3,1,3,3,0,0,0,0,0,80
"111",21,11,4,4,5,1,5,4,0,0,0,0,0,90
"112",21,12,4,3,3,1,3,3,0,1,1,1,0,80
"113",21,13,4,2,3,1,3,2,0,0,0,0,0,80
"114",21,14,4,3,4,1,4,3,0,0,0,0,0,80
"115",21,15,4,4,5,1,5,4,0,1,1,1,0,90
"116",21,16,4,3,4,1,4,3,0,1,1,1,0,80
"117",21,17,4,3,4,1,4,3,0,0,0,0,0,80
"118",21,18,4,3,3,1,3,3,0,1,1,1,0,80
"119",21,19,4,3,2,1,2,3,0,1,1,1,0,80
"120",21,20,4,4,2,1,2,4,0,1,1,1,NA,80
"121",22,1,2,1,2,1,2,1,0,0,0,0,0,60
"122",22,2,2,2,1,1,1,2,0,0,0,0,1,60
"123",22,3,2,1,-4,0,1,-4,1,1,1,0,0,60
"124",22,4,2,3,3,0,3,3,0,1,1,1,0,90
"125",22,5,2,1,-2,0,1,-2,1,1,1,0,0,60
"126",22,6,2,2,-3,0,2,-3,1,0,0,1,0,60
"127",22,7,2,1,-4,0,1,-4,1,1,1,0,0,60
"128",22,8,2,3,3,0,3,3,0,1,1,1,0,90
"129",22,9,2,1,-2,0,1,-2,1,1,1,0,0,60
"130",22,10,2,2,-3,0,2,-3,1,1,1,0,0,60
"131",22,11,2,1,-4,0,1,-4,1,1,1,0,0,60
"132",22,12,2,1,-3,0,1,-3,1,0,0,1,0,60
"133",22,13,2,1,-3,0,1,-3,1,1,1,0,0,60
"134",22,14,2,1,-2,0,1,-2,1,1,1,0,0,60
"135",22,15,2,4,4,0,4,4,0,1,1,1,0,90
"136",22,16,2,2,-3,0,2,-3,1,0,0,1,0,60
"137",22,17,2,1,-2,0,1,-2,1,1,1,0,0,60
"138",22,18,2,1,-3,0,1,-3,1,0,0,1,0,60
"139",22,19,2,3,5,0,3,5,0,1,1,1,0,90
"140",22,20,2,1,-3,0,1,-3,1,0,0,1,NA,60
"141",23,1,2,2,2,1,2,2,0,0,0,0,0,60
"142",23,2,2,1,2,1,2,1,0,1,1,1,0,60
"143",23,3,2,3,5,1,5,3,0,1,1,1,0,90
"144",23,4,2,2,1,1,1,2,0,0,0,0,0,60
"145",23,5,2,5,3,1,3,5,0,1,1,1,0,90
"146",23,6,2,1,2,1,2,1,0,0,0,0,0,60
"147",23,7,2,1,1,1,1,1,0,1,1,1,0,60
"148",23,8,2,1,1,1,1,1,0,0,0,0,0,60
"149",23,9,2,1,1,1,1,1,0,0,0,0,0,60
"150",23,10,2,1,1,1,1,1,0,1,1,1,0,60
"151",23,11,2,3,3,1,3,3,0,1,1,1,0,60
"152",23,12,2,2,1,1,1,2,0,0,0,0,0,60
"153",23,13,2,1,1,1,1,1,0,1,1,1,0,60
"154",23,14,2,5,5,1,5,5,0,0,0,0,0,90
"155",23,15,2,5,4,1,4,5,0,1,1,1,0,90
"156",23,16,2,2,1,1,1,2,0,1,1,1,0,60
"157",23,17,2,1,1,1,1,1,0,0,0,0,0,60
"158",23,18,2,2,1,1,1,2,0,0,0,0,0,60
"159",23,19,2,1,1,1,1,1,0,1,1,1,0,60
"160",23,20,2,1,2,1,2,1,0,1,1,1,NA,60
"161",24,1,4,4,5,0,4,5,0,1,1,1,0,90
"162",24,2,4,3,3,0,3,3,0,1,1,1,0,80
"163",24,3,4,3,1,0,3,1,0,0,0,0,0,80
"164",24,4,4,4,2,0,4,2,0,0,0,0,1,80
"165",24,5,4,2,2,1,2,2,0,0,0,0,0,80
"166",24,6,4,3,3,1,3,3,0,1,1,1,0,80
"167",24,7,4,3,3,1,3,3,0,1,1,1,0,80
"168",24,8,4,4,4,1,4,4,0,1,1,1,0,90
"169",24,9,4,1,3,1,3,1,0,1,1,1,0,80
"170",24,10,4,2,3,1,3,2,0,1,1,1,0,80
"171",24,11,4,4,3,1,3,4,0,1,1,1,0,80
"172",24,12,4,5,3,1,3,5,0,1,1,1,0,90
"173",24,13,4,3,4,1,4,3,0,1,1,1,0,80
"174",24,14,4,5,3,1,3,5,0,1,1,1,0,90
"175",24,15,4,3,4,1,4,3,0,1,1,1,0,80
"176",24,16,4,3,2,1,2,3,0,1,1,1,0,80
"177",24,17,4,2,4,1,4,2,0,1,1,1,0,80
"178",24,18,4,3,2,1,2,3,0,1,1,1,0,80
"179",24,19,4,3,3,1,3,3,0,0,0,0,0,80
"180",24,20,4,3,3,1,3,3,0,1,1,1,NA,80
"181",25,1,2,3,4,1,4,3,0,1,1,1,0,90
"182",25,2,2,1,1,1,1,1,0,0,0,0,1,60
"183",25,3,2,4,5,0,4,5,0,1,1,1,0,90
"184",25,4,2,1,-4,0,1,-4,1,1,1,0,1,60
"185",25,5,2,1,2,1,2,1,0,0,0,0,1,60
"186",25,6,2,1,-2,0,1,-2,1,0,0,1,1,60
"187",25,7,2,1,1,1,1,1,0,0,0,0,0,60
"188",25,8,2,1,2,1,2,1,0,1,1,1,0,60
"189",25,9,2,1,1,1,1,1,0,1,1,1,0,60
"190",25,10,2,1,1,1,1,1,0,0,0,0,1,60
"191",25,11,2,1,-3,0,1,-3,1,1,1,0,1,60
"192",25,12,2,4,4,1,4,4,0,1,1,1,0,90
"193",25,13,2,1,1,1,1,1,0,1,1,1,0,60
"194",25,14,2,2,1,1,1,2,0,1,1,1,0,60
"195",25,15,2,1,1,1,1,1,0,1,1,1,0,60
"196",25,16,2,2,2,1,2,2,0,0,0,0,1,60
"197",25,17,2,1,-2,0,1,-2,1,0,0,1,1,60
"198",25,18,2,2,1,1,1,2,0,0,0,0,0,60
"199",25,19,2,1,2,1,2,1,0,0,0,0,1,60
"200",25,20,2,4,4,0,4,4,0,0,0,0,NA,90
"201",26,1,4,3,3,1,3,3,0,1,1,1,1,80
"202",26,2,4,3,3,0,3,3,0,1,1,1,1,80
"203",26,3,4,4,3,1,3,4,0,0,0,0,1,90
"204",26,4,4,4,3,0,4,3,0,1,1,1,1,80
"205",26,5,4,3,2,1,2,3,0,1,1,1,0,80
"206",26,6,4,3,4,1,4,3,0,1,1,1,1,80
"207",26,7,4,4,5,0,4,5,0,1,1,1,1,90
"208",26,8,4,3,4,1,4,3,0,0,0,0,1,80
"209",26,9,4,4,3,0,4,3,0,1,1,1,1,80
"210",26,10,4,3,2,1,2,3,0,1,1,1,1,80
"211",26,11,4,3,2,0,3,2,0,1,1,1,1,80
"212",26,12,4,3,3,1,3,3,0,1,1,1,1,90
"213",26,13,4,2,2,0,2,2,0,1,1,1,1,80
"214",26,14,4,5,5,1,5,5,0,0,0,0,1,90
"215",26,15,4,2,2,0,2,2,0,1,1,1,1,80
"216",26,16,4,3,3,1,3,3,0,0,0,0,0,80
"217",26,17,4,3,3,1,3,3,0,0,0,0,1,80
"218",26,18,4,2,-3,0,2,-3,1,1,1,0,1,80
"219",26,19,4,2,3,1,3,2,0,1,1,1,1,80
"220",26,20,4,4,5,0,4,5,0,1,1,1,NA,80
"221",27,1,4,3,4,1,4,3,0,1,1,1,0,80
"222",27,2,4,4,3,1,3,4,0,1,1,1,0,90
"223",27,3,4,4,4,1,4,4,0,0,0,0,0,80
"224",27,4,4,3,2,1,2,3,0,0,0,0,0,80
"225",27,5,4,5,5,1,5,5,0,1,1,1,0,90
"226",27,6,4,3,2,1,2,3,0,1,1,1,0,80
"227",27,7,4,3,3,1,3,3,0,1,1,1,0,80
"228",27,8,4,3,2,1,2,3,0,1,1,1,0,80
"229",27,9,4,4,3,1,3,4,0,1,1,1,0,90
"230",27,10,4,4,4,1,4,4,0,1,1,1,0,80
"231",27,11,4,1,1,1,1,1,0,1,1,1,0,80
"232",27,12,4,3,3,1,3,3,0,1,1,1,0,80
"233",27,13,4,3,4,1,4,3,0,1,1,1,0,80
"234",27,14,4,4,4,1,4,4,0,0,0,0,0,80
"235",27,15,4,4,4,1,4,4,0,1,1,1,0,90
"236",27,16,4,4,3,1,3,4,0,1,1,1,0,80
"237",27,17,4,3,3,1,3,3,0,1,1,1,0,80
"238",27,18,4,1,3,1,3,1,0,1,1,1,0,80
"239",27,19,4,2,2,1,2,2,0,0,0,0,0,80
"240",27,20,4,3,3,1,3,3,0,1,1,1,NA,80
"241",28,1,3,2,2,1,2,2,0,0,0,0,0,70
"242",28,2,3,2,1,1,1,2,0,1,1,1,0,70
"243",28,3,3,4,4,1,4,4,0,0,0,0,0,90
"244",28,4,3,2,3,1,3,2,0,1,1,1,0,70
"245",28,5,3,2,3,1,3,2,0,0,0,0,0,70
"246",28,6,3,1,2,1,2,1,0,0,0,0,0,70
"247",28,7,3,3,4,1,4,3,0,1,1,1,0,90
"248",28,8,3,2,1,1,1,2,0,1,1,1,0,70
"249",28,9,3,4,4,1,4,4,0,1,1,1,0,90
"250",28,10,3,3,4,1,4,3,0,1,1,1,0,90
"251",28,11,3,2,3,1,3,2,0,1,1,1,0,70
"252",28,12,3,2,3,1,3,2,0,0,0,0,0,70
"253",28,13,3,2,1,1,1,2,0,1,1,1,0,70
"254",28,14,3,2,3,1,3,2,0,0,0,0,0,70
"255",28,15,3,2,2,1,2,2,0,1,1,1,0,70
"256",28,16,3,1,3,1,3,1,0,0,0,0,0,70
"257",28,17,3,2,2,1,2,2,0,0,0,0,0,70
"258",28,18,3,2,3,1,3,2,0,0,0,0,0,70
"259",28,19,3,2,2,1,2,2,0,1,1,1,0,70
"260",28,20,3,2,1,1,1,2,0,1,1,1,NA,70
"261",29,1,1,1,1,1,1,1,0,1,1,1,1,50
"262",29,2,1,4,3,0,4,3,0,1,1,1,0,90
"263",29,3,1,1,-3,0,1,-3,1,0,0,1,1,50
"264",29,4,1,1,1,1,1,1,0,1,1,1,0,50
"265",29,5,1,1,1,1,1,1,0,0,0,0,1,50
"266",29,6,1,2,-2,0,2,-2,1,1,1,0,0,50
"267",29,7,1,2,-3,0,2,-3,1,0,0,1,1,50
"268",29,8,1,1,1,1,1,1,0,0,0,0,1,50
"269",29,9,1,1,-3,0,1,-3,1,1,1,0,1,50
"270",29,10,1,1,1,1,1,1,0,0,0,0,0,50
"271",29,11,1,2,2,1,2,2,0,1,1,1,0,50
"272",29,12,1,2,1,1,1,2,0,1,1,1,0,50
"273",29,13,1,2,1,1,1,2,0,0,0,0,1,50
"274",29,14,1,1,-3,0,1,-3,1,1,1,0,0,50
"275",29,15,1,1,-2,0,1,-2,1,0,0,1,1,50
"276",29,16,1,1,1,1,1,1,0,1,1,1,0,50
"277",29,17,1,4,3,1,3,4,0,1,1,1,1,90
"278",29,18,1,1,-4,0,1,-4,1,1,1,0,0,50
"279",29,19,1,4,4,0,4,4,0,1,1,1,1,90
"280",29,20,1,3,3,1,3,3,0,1,1,1,NA,90
"281",30,1,1,4,5,0,4,5,0,1,1,1,0,90
"282",30,2,1,1,-3,0,1,-3,1,0,0,1,0,50
"283",30,3,1,1,-4,0,1,-4,1,1,1,0,0,50
"284",30,4,1,1,-3,0,1,-3,1,1,1,0,0,50
"285",30,5,1,1,-3,0,1,-3,1,1,1,0,0,50
"286",30,6,1,1,-3,0,1,-3,1,1,1,0,0,50
"287",30,7,1,3,4,0,3,4,0,1,1,1,0,90
"288",30,8,1,1,-2,0,1,-2,1,1,1,0,0,50
"289",30,9,1,2,-3,0,2,-3,1,0,0,1,0,50
"290",30,10,1,1,-2,0,1,-2,1,1,1,0,0,50
"291",30,11,1,2,-3,0,2,-3,1,0,0,1,0,50
"292",30,12,1,1,-4,0,1,-4,1,0,0,1,1,50
"293",30,13,1,3,5,1,5,3,0,1,1,1,0,90
"294",30,14,1,1,1,1,1,1,0,1,1,1,0,50
"295",30,15,1,4,3,1,3,4,0,1,1,1,0,90
"296",30,16,1,1,2,1,2,1,0,0,0,0,0,50
"297",30,17,1,1,1,1,1,1,0,1,1,1,0,50
"298",30,18,1,1,1,1,1,1,0,1,1,1,0,50
"299",30,19,1,1,1,1,1,1,0,0,0,0,0,50
"300",30,20,1,1,2,1,2,1,0,1,1,1,NA,50
"301",4,1,3,3,2,1,2,3,0,0,0,0,1,70
"302",4,2,3,2,-3,0,2,-3,1,1,1,0,0,70
"303",4,3,3,3,2,0,3,2,0,1,1,1,0,70
"304",4,4,3,5,4,0,5,4,0,1,1,1,0,90
"305",4,5,3,2,-4,0,2,-4,1,1,1,0,0,70
"306",4,6,3,2,-3,0,2,-3,1,1,1,0,0,70
"307",4,7,3,3,2,0,3,2,0,1,1,1,0,70
"308",4,8,3,2,-3,0,2,-3,1,1,1,0,0,70
"309",4,9,3,5,4,0,5,4,0,1,1,1,0,90
"310",4,10,3,2,3,0,2,3,0,0,0,0,0,70
"311",4,11,3,4,4,0,4,4,0,1,1,1,0,90
"312",4,12,3,1,-4,0,1,-4,1,0,0,1,0,70
"313",4,13,3,2,2,0,2,2,0,1,1,1,0,70
"314",4,14,3,2,-3,0,2,-3,1,0,0,1,1,70
"315",4,15,3,1,2,1,2,1,0,1,1,1,0,70
"316",4,16,3,2,2,1,2,2,0,0,0,0,0,70
"317",4,17,3,4,4,1,4,4,0,1,1,1,0,90
"318",4,18,3,2,1,1,1,2,0,1,1,1,0,70
"319",4,19,3,2,2,1,2,2,0,0,0,0,0,70
"320",4,20,3,2,3,1,3,2,0,1,1,1,NA,70
"321",31,1,3,2,-4,0,2,-4,1,0,0,1,1,70
"322",31,2,3,1,1,1,1,1,0,1,1,1,0,70
"323",31,3,3,1,2,1,2,1,0,1,1,1,1,70
"324",31,4,3,2,-3,0,2,-3,1,1,1,0,0,70
"325",31,5,3,3,4,0,3,4,0,0,0,0,1,70
"326",31,6,3,2,2,1,2,2,0,1,1,1,0,70
"327",31,7,3,2,2,1,2,2,0,0,0,0,1,70
"328",31,8,3,2,1,0,2,1,0,0,0,0,0,70
"329",31,9,3,3,5,0,3,5,0,1,1,1,1,90
"330",31,10,3,2,3,1,3,2,0,1,1,1,0,70
"331",31,11,3,2,2,1,2,2,0,0,0,0,1,70
"332",31,12,3,3,4,0,3,4,0,0,0,0,1,90
"333",31,13,3,2,2,1,2,2,0,0,0,0,1,70
"334",31,14,3,2,3,0,2,3,0,1,1,1,1,70
"335",31,15,3,1,3,1,3,1,0,1,1,1,0,70
"336",31,16,3,2,2,1,2,2,0,0,0,0,1,70
"337",31,17,3,2,-3,0,2,-3,1,1,1,0,0,70
"338",31,18,3,4,5,0,4,5,0,1,1,1,1,90
"339",31,19,3,1,2,1,2,1,0,0,0,0,0,70
"340",31,20,3,4,3,1,3,4,0,1,1,1,NA,90
"341",32,1,1,4,3,1,3,4,0,0,0,0,1,90
"342",32,2,1,1,-4,0,1,-4,1,0,0,1,1,50
"343",32,3,1,1,2,1,2,1,0,1,1,1,0,50
"344",32,4,1,1,2,1,2,1,0,0,0,0,0,50
"345",32,5,1,4,4,1,4,4,0,0,0,0,0,90
"346",32,6,1,2,1,1,1,2,0,1,1,1,0,50
"347",32,7,1,2,1,1,1,2,0,0,0,0,0,50
"348",32,8,1,1,2,1,2,1,0,1,1,1,0,50
"349",32,9,1,1,1,1,1,1,0,0,0,0,0,50
"350",32,10,1,1,2,1,2,1,0,0,0,0,0,50
"351",32,11,1,1,1,1,1,1,0,1,1,1,0,50
"352",32,12,1,4,3,1,3,4,0,1,1,1,0,90
"353",32,13,1,1,1,1,1,1,0,0,0,0,0,50
"354",32,14,1,1,1,1,1,1,0,1,1,1,0,50
"355",32,15,1,1,1,1,1,1,0,0,0,0,0,50
"356",32,16,1,1,1,1,1,1,0,1,1,1,0,50
"357",32,17,1,1,1,1,1,1,0,1,1,1,0,50
"358",32,18,1,2,1,1,1,2,0,0,0,0,0,50
"359",32,19,1,1,2,1,2,1,0,0,0,0,0,50
"360",32,20,1,3,3,1,3,3,0,1,1,1,NA,90
"361",33,1,2,1,-4,0,1,-4,1,1,1,0,0,60
"362",33,2,2,4,5,0,4,5,0,1,1,1,0,90
"363",33,3,2,1,-4,0,1,-4,1,0,0,1,1,60
"364",33,4,2,4,5,1,5,4,0,1,1,1,0,90
"365",33,5,2,2,2,1,2,2,0,0,0,0,0,60
"366",33,6,2,2,2,1,2,2,0,1,1,1,0,60
"367",33,7,2,1,2,1,2,1,0,1,1,1,0,60
"368",33,8,2,5,4,1,4,5,0,1,1,1,1,90
"369",33,9,2,2,-2,0,2,-2,1,1,1,0,0,60
"370",33,10,2,4,5,0,4,5,0,1,1,1,0,90
"371",33,11,2,2,-3,0,2,-3,1,1,1,0,1,60
"372",33,12,2,1,1,1,1,1,0,1,1,1,1,60
"373",33,13,2,1,-3,0,1,-3,1,1,1,0,1,60
"374",33,14,2,1,1,1,1,1,0,0,0,0,1,60
"375",33,15,2,1,-3,0,1,-3,1,1,1,0,0,60
"376",33,16,2,2,-2,0,2,-2,1,1,1,0,0,60
"377",33,17,2,2,-3,0,2,-3,1,0,0,1,1,60
"378",33,18,2,1,1,1,1,1,0,1,1,1,0,60
"379",33,19,2,1,1,1,1,1,0,0,0,0,0,60
"380",33,20,2,2,1,1,1,2,0,0,0,0,NA,60
"381",34,1,4,3,3,0,3,3,0,0,0,0,1,80
"382",34,2,4,4,4,1,4,4,0,1,1,1,1,90
"383",34,3,4,3,2,0,3,2,0,1,1,1,0,80
"384",34,4,4,4,4,0,4,4,0,0,0,0,1,80
"385",34,5,4,5,4,1,4,5,0,1,1,1,1,90
"386",34,6,4,3,3,0,3,3,0,1,1,1,1,80
"387",34,7,4,4,5,1,5,4,0,1,1,1,0,90
"388",34,8,4,3,3,1,3,3,0,1,1,1,0,80
"389",34,9,4,3,2,1,2,3,0,1,1,1,1,80
"390",34,10,4,3,4,0,3,4,0,1,1,1,0,80
"391",34,11,4,3,4,0,3,4,0,1,1,1,0,80
"392",34,12,4,5,5,0,5,5,0,1,1,1,1,90
"393",34,13,4,3,3,1,3,3,0,0,0,0,1,80
"394",34,14,4,4,2,0,4,2,0,1,1,1,0,80
"395",34,15,4,2,-2,0,2,-2,1,1,1,0,0,80
"396",34,16,4,3,3,0,3,3,0,0,0,0,0,80
"397",34,17,4,4,2,0,4,2,0,1,1,1,0,80
"398",34,18,4,4,3,0,4,3,0,1,1,1,0,80
"399",34,19,4,3,4,0,3,4,0,1,1,1,0,80
"400",34,20,4,2,3,0,2,3,0,0,0,0,NA,80
"401",35,1,4,2,3,1,3,2,0,0,0,0,1,80
"402",35,2,4,3,3,0,3,3,0,1,1,1,0,80
"403",35,3,4,4,4,0,4,4,0,1,1,1,0,90
"404",35,4,4,3,3,0,3,3,0,1,1,1,0,80
"405",35,5,4,3,4,0,3,4,0,1,1,1,0,80
"406",35,6,4,3,4,0,3,4,0,1,1,1,0,80
"407",35,7,4,3,3,0,3,3,0,1,1,1,0,80
"408",35,8,4,4,5,0,4,5,0,1,1,1,0,90
"409",35,9,4,3,3,0,3,3,0,1,1,1,1,80
"410",35,10,4,2,3,1,3,2,0,1,1,1,0,80
"411",35,11,4,3,3,1,3,3,0,0,0,0,1,80
"412",35,12,4,3,4,0,3,4,0,0,0,0,1,80
"413",35,13,4,3,2,1,2,3,0,1,1,1,0,80
"414",35,14,4,2,2,1,2,2,0,1,1,1,1,80
"415",35,15,4,3,3,0,3,3,0,1,1,1,0,80
"416",35,16,4,4,4,0,4,4,0,1,1,1,1,90
"417",35,17,4,2,4,1,4,2,0,0,0,0,1,80
"418",35,18,4,4,2,0,4,2,0,1,1,1,0,80
"419",35,19,4,5,3,0,5,3,0,1,1,1,0,90
"420",35,20,4,2,2,0,2,2,0,1,1,1,NA,80
"421",36,1,1,1,-3,0,1,-3,1,0,0,1,1,50
"422",36,2,1,4,4,1,4,4,0,1,1,1,0,90
"423",36,3,1,1,1,1,1,1,0,0,0,0,0,50
"424",36,4,1,2,2,1,2,2,0,1,1,1,0,50
"425",36,5,1,1,2,1,2,1,0,0,0,0,0,50
"426",36,6,1,1,1,1,1,1,0,1,1,1,0,50
"427",36,7,1,2,2,1,2,2,0,0,0,0,0,50
"428",36,8,1,1,2,1,2,1,0,0,0,0,0,50
"429",36,9,1,1,2,1,2,1,0,1,1,1,0,50
"430",36,10,1,1,1,1,1,1,0,1,1,1,0,50
"431",36,11,1,2,2,1,2,2,0,1,1,1,0,50
"432",36,12,1,4,4,1,4,4,0,1,1,1,0,90
"433",36,13,1,1,1,1,1,1,0,1,1,1,0,50
"434",36,14,1,3,3,1,3,3,0,0,0,0,0,90
"435",36,15,1,4,4,1,4,4,0,1,1,1,0,90
"436",36,16,1,1,1,1,1,1,0,1,1,1,0,50
"437",36,17,1,1,1,1,1,1,0,0,0,0,0,50
"438",36,18,1,1,1,1,1,1,0,0,0,0,0,50
"439",36,19,1,1,1,1,1,1,0,0,0,0,0,50
"440",36,20,1,1,2,1,2,1,0,1,1,1,NA,50
