"","id","trial","treatment","conf.HA","conf.SA","sel.adv","conf.sel.adv","conf.unsel.adv","confirm.oppose","won","HA.correct","SA.correct","changed","dominant.balls"
"111",2636248915,11,1,1,1,1,1,1,0,0,0,0,1,50
"112",2636248915,12,1,1,-4,0,1,-4,1,0,0,1,1,50
"113",2636248915,13,1,1,1,1,1,1,0,1,1,1,0,50
"114",2636248915,14,1,1,1,1,1,1,0,0,0,0,0,50
"115",2636248915,15,1,1,2,1,2,1,0,0,0,0,1,50
"116",2636248915,16,1,4,4,0,4,4,0,1,1,1,0,90
"117",2636248915,17,1,2,-3,0,2,-3,1,0,0,1,1,50
"118",2636248915,18,1,1,1,1,1,1,0,1,1,1,0,50
"119",2636248915,19,1,1,1,1,1,1,0,0,0,0,0,50
"120",2636248915,20,1,4,4,1,4,4,0,1,1,1,NA,90
"121",2743720851,1,1,1,-3,0,1,-3,1,1,1,0,0,50
"122",2743720851,2,1,2,-4,0,2,-4,1,1,1,0,0,50
"123",2743720851,3,1,1,-4,0,1,-4,1,0,0,1,1,50
"124",2743720851,4,1,4,4,1,4,4,0,1,1,1,1,90
"125",2743720851,5,1,1,-3,0,1,-3,1,0,0,1,1,50
"126",2743720851,6,1,1,1,1,1,1,0,1,1,1,0,50
"127",2743720851,7,1,1,1,1,1,1,0,0,0,0,0,50
"128",2743720851,8,1,1,2,1,2,1,0,1,1,1,1,50
"129",2743720851,9,1,1,-4,0,1,-4,1,0,0,1,1,50
"130",2743720851,10,1,2,1,1,1,2,0,0,0,0,0,50
"131",2743720851,11,1,4,3,1,3,4,0,1,1,1,0,90
"132",2743720851,12,1,1,2,1,2,1,0,1,1,1,0,50
"133",2743720851,13,1,2,1,1,1,2,0,1,1,1,0,50
"134",2743720851,14,1,1,1,1,1,1,0,0,0,0,1,50
"135",2743720851,15,1,1,-3,0,1,-3,1,0,0,1,1,50
"136",2743720851,16,1,1,1,1,1,1,0,0,0,0,0,50
"137",2743720851,17,1,5,3,1,3,5,0,0,0,0,0,90
"138",2743720851,18,1,5,4,1,4,5,0,1,1,1,0,90
"139",2743720851,19,1,1,1,1,1,1,0,0,0,0,1,50
"140",2743720851,20,1,1,-3,0,1,-3,1,1,1,0,NA,50
"141",2855399770,1,1,1,-3,0,1,-3,1,1,1,0,0,50
"142",2855399770,2,1,1,-3,0,1,-3,1,0,0,1,1,50
"143",2855399770,3,1,2,1,1,1,2,0,0,0,0,0,50
"144",2855399770,4,1,4,4,1,4,4,0,1,1,1,0,90
"145",2855399770,5,1,2,1,1,1,2,0,1,1,1,0,50
"146",2855399770,6,1,1,2,1,2,1,0,1,1,1,0,50
"147",2855399770,7,1,4,5,1,5,4,0,1,1,1,0,90
"148",2855399770,8,1,1,1,1,1,1,0,1,1,1,0,50
"149",2855399770,9,1,4,4,1,4,4,0,1,1,1,0,90
"150",2855399770,10,1,2,1,1,1,2,0,0,0,0,1,50
"151",2855399770,11,1,1,-3,0,1,-3,1,1,1,0,0,50
"152",2855399770,12,1,2,-3,0,2,-3,1,1,1,0,1,50
"153",2855399770,13,1,1,2,1,2,1,0,0,0,0,1,50
"154",2855399770,14,1,1,-3,0,1,-3,1,0,0,1,1,50
"155",2855399770,15,1,1,1,1,1,1,0,1,1,1,0,50
"156",2855399770,16,1,3,3,1,3,3,0,1,1,1,0,90
"157",2855399770,17,1,1,1,1,1,1,0,0,0,0,0,50
"158",2855399770,18,1,2,1,1,1,2,0,1,1,1,0,50
"159",2855399770,19,1,1,2,1,2,1,0,1,1,1,0,50
"160",2855399770,20,1,1,1,1,1,1,0,0,0,0,NA,50
"161",2968484337,1,1,1,2,1,2,1,0,1,1,1,1,50
"162",2968484337,2,1,1,-2,0,1,-2,1,1,1,0,1,50
"163",2968484337,3,1,1,2,1,2,1,0,1,1,1,1,50
"164",2968484337,4,1,4,3,0,4,3,0,1,1,1,1,90
"165",2968484337,5,1,1,1,1,1,1,0,1,1,1,0,50
"166",2968484337,6,1,1,1,1,1,1,0,0,0,0,0,50
"167",2968484337,7,1,1,1,1,1,1,0,0,0,0,1,50
"168",2968484337,8,1,1,-4,0,1,-4,1,1,1,0,0,50
"169",2968484337,9,1,4,5,0,4,5,0,1,1,1,1,90
"170",2968484337,10,1,1,1,1,1,1,0,0,0,0,1,50
"171",2968484337,11,1,1,-2,0,1,-2,1,1,1,0,1,50
"172",2968484337,12,1,1,1,1,1,1,0,0,0,0,1,50
"173",2968484337,13,1,3,4,0,3,4,0,1,1,1,1,90
"174",2968484337,14,1,4,4,1,4,4,0,0,0,0,1,90
"175",2968484337,15,1,2,-4,0,2,-4,1,1,1,0,1,50
"176",2968484337,16,1,1,1,1,1,1,0,1,1,1,1,50
"177",2968484337,17,1,1,-3,0,1,-3,1,1,1,0,0,50
"178",2968484337,18,1,2,-3,0,2,-3,1,0,0,1,1,50
"179",2968484337,19,1,1,1,1,1,1,0,1,1,1,1,50
"180",2968484337,20,1,1,-3,0,1,-3,1,0,0,1,NA,50
"181",2991382830,1,1,1,1,1,1,1,0,0,0,0,1,50
"182",2991382830,2,1,1,-4,0,1,-4,1,1,1,0,0,50
"183",2991382830,3,1,1,-3,0,1,-3,1,1,1,0,0,50
"184",2991382830,4,1,3,4,0,3,4,0,1,1,1,0,90
"185",2991382830,5,1,1,-3,0,1,-3,1,1,1,0,0,50
"186",2991382830,6,1,1,-4,0,1,-4,1,1,1,0,0,50
"187",2991382830,7,1,1,-3,0,1,-3,1,1,1,0,0,50
"188",2991382830,8,1,1,-3,0,1,-3,1,0,0,1,0,50
"189",2991382830,9,1,1,-3,0,1,-3,1,1,1,0,0,50
"190",2991382830,10,1,1,-3,0,1,-3,1,0,0,1,0,50
"191",2991382830,11,1,4,4,0,4,4,0,1,1,1,0,90
"192",2991382830,12,1,1,-3,0,1,-3,1,1,1,0,0,50
"193",2991382830,13,1,1,-3,0,1,-3,1,1,1,0,0,50
"194",2991382830,14,1,1,-4,0,1,-4,1,1,1,0,0,50
"195",2991382830,15,1,1,-3,0,1,-3,1,0,0,1,0,50
"196",2991382830,16,1,4,4,0,4,4,0,0,0,0,0,90
"197",2991382830,17,1,2,-3,0,2,-3,1,1,1,0,0,50
"198",2991382830,18,1,3,4,0,3,4,0,1,1,1,0,90
"199",2991382830,19,1,1,-3,0,1,-3,1,1,1,0,0,50
"200",2991382830,20,1,1,-4,0,1,-4,1,1,1,0,NA,50
"201",3361111416,1,1,3,3,0,3,3,0,1,1,1,0,90
"202",3361111416,2,1,4,3,0,4,3,0,0,0,0,0,90
"203",3361111416,3,1,2,-2,0,2,-2,1,0,0,1,0,50
"204",3361111416,4,1,4,5,0,4,5,0,1,1,1,0,90
"205",3361111416,5,1,1,-2,0,1,-2,1,0,0,1,1,50
"206",3361111416,6,1,1,1,1,1,1,0,1,1,1,0,50
"207",3361111416,7,1,1,2,1,2,1,0,0,0,0,1,50
"208",3361111416,8,1,1,-2,0,1,-2,1,0,0,1,1,50
"209",3361111416,9,1,1,1,1,1,1,0,0,0,0,0,50
"210",3361111416,10,1,2,1,1,1,2,0,1,1,1,1,50
"211",3361111416,11,1,1,-4,0,1,-4,1,1,1,0,1,50
"212",3361111416,12,1,1,1,1,1,1,0,1,1,1,0,50
"213",3361111416,13,1,1,1,1,1,1,0,1,1,1,1,50
"214",3361111416,14,1,1,-3,0,1,-3,1,1,1,0,1,50
"215",3361111416,15,1,1,1,1,1,1,0,0,0,0,1,50
"216",3361111416,16,1,1,-3,0,1,-3,1,1,1,0,1,50
"217",3361111416,17,1,4,5,1,5,4,0,1,1,1,1,90
"218",3361111416,18,1,1,-3,0,1,-3,1,1,1,0,1,50
"219",3361111416,19,1,2,1,1,1,2,0,0,0,0,0,50
"220",3361111416,20,1,1,1,1,1,1,0,1,1,1,NA,50
"221",3432764809,1,1,1,2,1,2,1,0,0,0,0,0,50
"222",3432764809,2,1,1,1,1,1,1,0,0,0,0,0,50
"223",3432764809,3,1,5,3,1,3,5,0,1,1,1,1,90
"224",3432764809,4,1,4,3,0,4,3,0,0,0,0,0,90
"225",3432764809,5,1,2,-4,0,2,-4,1,1,1,0,0,50
"226",3432764809,6,1,1,-2,0,1,-2,1,1,1,0,0,50
"227",3432764809,7,1,1,-3,0,1,-3,1,0,0,1,0,50
"228",3432764809,8,1,2,-2,0,2,-2,1,0,0,1,1,50
"229",3432764809,9,1,2,2,1,2,2,0,0,0,0,1,50
"230",3432764809,10,1,1,-3,0,1,-3,1,1,1,0,0,50
"231",3432764809,11,1,2,-3,0,2,-3,1,0,0,1,0,50
"232",3432764809,12,1,1,-4,0,1,-4,1,1,1,0,0,50
"233",3432764809,13,1,1,-2,0,1,-2,1,0,0,1,0,50
"234",3432764809,14,1,4,5,0,4,5,0,1,1,1,0,90
"235",3432764809,15,1,1,-3,0,1,-3,1,1,1,0,0,50
"236",3432764809,16,1,1,-3,0,1,-3,1,1,1,0,0,50
"237",3432764809,17,1,1,-2,0,1,-2,1,1,1,0,0,50
"238",3432764809,18,1,4,3,0,4,3,0,1,1,1,0,90
"239",3432764809,19,1,1,-2,0,1,-2,1,0,0,1,0,50
"240",3432764809,20,1,1,-4,0,1,-4,1,0,0,1,NA,50
"241",3662516767,1,1,1,2,1,2,1,0,1,1,1,0,50
"242",3662516767,2,1,1,2,1,2,1,0,0,0,0,0,50
"243",3662516767,3,1,1,1,1,1,1,0,1,1,1,0,50
"244",3662516767,4,1,1,1,1,1,1,0,1,1,1,0,50
"245",3662516767,5,1,1,1,1,1,1,0,1,1,1,0,50
"246",3662516767,6,1,1,1,1,1,1,0,0,0,0,0,50
"247",3662516767,7,1,4,4,1,4,4,0,1,1,1,0,90
"248",3662516767,8,1,4,5,1,5,4,0,1,1,1,0,90
"249",3662516767,9,1,1,1,1,1,1,0,0,0,0,0,50
"250",3662516767,10,1,2,1,1,1,2,0,1,1,1,0,50
"251",3662516767,11,1,4,5,1,5,4,0,1,1,1,0,90
"252",3662516767,12,1,4,3,1,3,4,0,1,1,1,0,90
"253",3662516767,13,1,1,2,1,2,1,0,1,1,1,0,50
"254",3662516767,14,1,1,2,1,2,1,0,1,1,1,0,50
"255",3662516767,15,1,2,1,1,1,2,0,1,1,1,0,50
"256",3662516767,16,1,1,1,1,1,1,0,0,0,0,0,50
"257",3662516767,17,1,1,2,1,2,1,0,1,1,1,0,50
"258",3662516767,18,1,1,2,1,2,1,0,1,1,1,0,50
"259",3662516767,19,1,2,1,1,1,2,0,0,0,0,0,50
"260",3662516767,20,1,1,1,1,1,1,0,0,0,0,NA,50
"261",3795421116,1,1,2,-3,0,2,-3,1,1,1,0,1,50
"262",3795421116,2,1,1,1,1,1,1,0,0,0,0,1,50
"263",3795421116,3,1,5,4,0,5,4,0,1,1,1,1,90
"264",3795421116,4,1,2,1,1,1,2,0,0,0,0,1,50
"265",3795421116,5,1,1,-3,0,1,-3,1,1,1,0,0,50
"266",3795421116,6,1,1,-3,0,1,-3,1,1,1,0,0,50
"267",3795421116,7,1,1,-4,0,1,-4,1,1,1,0,0,50
"268",3795421116,8,1,4,5,0,4,5,0,0,0,0,1,90
"269",3795421116,9,1,2,1,1,1,2,0,0,0,0,1,50
"270",3795421116,10,1,1,-3,0,1,-3,1,1,1,0,1,50
"271",3795421116,11,1,1,1,1,1,1,0,1,1,1,1,50
"272",3795421116,12,1,4,5,0,4,5,0,1,1,1,0,90
"273",3795421116,13,1,1,-3,0,1,-3,1,0,0,1,1,50
"274",3795421116,14,1,2,1,1,1,2,0,0,0,0,1,50
"275",3795421116,15,1,1,-3,0,1,-3,1,0,0,1,0,50
"276",3795421116,16,1,1,-4,0,1,-4,1,1,1,0,0,50
"277",3795421116,17,1,1,-2,0,1,-2,1,1,1,0,0,50
"278",3795421116,18,1,1,-3,0,1,-3,1,0,0,1,1,50
"279",3795421116,19,1,1,1,1,1,1,0,1,1,1,1,50
"280",3795421116,20,1,3,3,0,3,3,0,1,1,1,NA,90
"281",3914101467,1,1,1,2,1,2,1,0,0,0,0,1,50
"282",3914101467,2,1,1,-3,0,1,-3,1,1,1,0,0,50
"283",3914101467,3,1,1,-2,0,1,-2,1,1,1,0,0,50
"284",3914101467,4,1,1,-3,0,1,-3,1,1,1,0,0,50
"285",3914101467,5,1,4,3,0,4,3,0,1,1,1,0,90
"286",3914101467,6,1,2,-3,0,2,-3,1,1,1,0,0,50
"287",3914101467,7,1,1,-3,0,1,-3,1,0,0,1,0,50
"288",3914101467,8,1,2,-3,0,2,-3,1,0,0,1,1,50
"289",3914101467,9,1,1,1,1,1,1,0,1,1,1,0,50
"290",3914101467,10,1,1,1,1,1,1,0,0,0,0,1,50
"291",3914101467,11,1,1,-3,0,1,-3,1,0,0,1,1,50
"292",3914101467,12,1,1,2,1,2,1,0,1,1,1,0,50
"293",3914101467,13,1,2,1,1,1,2,0,0,0,0,1,50
"294",3914101467,14,1,1,-3,0,1,-3,1,1,1,0,0,50
"295",3914101467,15,1,1,-4,0,1,-4,1,1,1,0,0,50
"296",3914101467,16,1,4,4,0,4,4,0,1,1,1,0,90
"297",3914101467,17,1,4,4,0,4,4,0,1,1,1,0,90
"298",3914101467,18,1,2,-3,0,2,-3,1,0,0,1,0,50
"299",3914101467,19,1,5,4,0,5,4,0,1,1,1,0,90
"300",3914101467,20,1,1,-3,0,1,-3,1,1,1,0,NA,50
"301",3921137326,1,1,4,4,1,4,4,0,1,1,1,0,90
"302",3921137326,2,1,2,1,1,1,2,0,1,1,1,0,50
"303",3921137326,3,1,1,1,1,1,1,0,1,1,1,0,50
"304",3921137326,4,1,1,1,1,1,1,0,1,1,1,0,50
"305",3921137326,5,1,5,4,1,4,5,0,1,1,1,0,90
"306",3921137326,6,1,1,2,1,2,1,0,0,0,0,0,50
"307",3921137326,7,1,5,4,1,4,5,0,1,1,1,0,90
"308",3921137326,8,1,1,2,1,2,1,0,0,0,0,0,50
"309",3921137326,9,1,4,3,1,3,4,0,1,1,1,0,90
"310",3921137326,10,1,1,1,1,1,1,0,0,0,0,0,50
"311",3921137326,11,1,1,1,1,1,1,0,0,0,0,0,50
"312",3921137326,12,1,1,2,1,2,1,0,0,0,0,0,50
"313",3921137326,13,1,1,1,1,1,1,0,1,1,1,0,50
"314",3921137326,14,1,1,1,1,1,1,0,0,0,0,0,50
"315",3921137326,15,1,1,1,1,1,1,0,1,1,1,0,50
"316",3921137326,16,1,1,1,1,1,1,0,0,0,0,0,50
"317",3921137326,17,1,1,1,1,1,1,0,1,1,1,0,50
"318",3921137326,18,1,2,1,1,1,2,0,1,1,1,0,50
"319",3921137326,19,1,1,2,1,2,1,0,0,0,0,0,50
"320",3921137326,20,1,1,1,1,1,1,0,1,1,1,NA,50
"321",412909857,1,1,1,-3,0,1,-3,1,0,0,1,1,50
"322",412909857,2,1,1,1,1,1,1,0,0,0,0,0,50
"323",412909857,3,1,1,1,1,1,1,0,0,0,0,0,50
"324",412909857,4,1,4,5,1,5,4,0,1,1,1,0,90
"325",412909857,5,1,1,1,1,1,1,0,0,0,0,0,50
"326",412909857,6,1,4,3,1,3,4,0,1,1,1,0,90
"327",412909857,7,1,1,2,1,2,1,0,1,1,1,0,50
"328",412909857,8,1,5,4,1,4,5,0,1,1,1,0,90
"329",412909857,9,1,1,1,1,1,1,0,1,1,1,0,50
"330",412909857,10,1,1,2,1,2,1,0,1,1,1,0,50
"331",412909857,11,1,2,2,1,2,2,0,0,0,0,0,50
"332",412909857,12,1,1,1,1,1,1,0,1,1,1,0,50
"333",412909857,13,1,1,2,1,2,1,0,0,0,0,0,50
"334",412909857,14,1,2,1,1,1,2,0,1,1,1,0,50
"335",412909857,15,1,5,5,1,5,5,0,1,1,1,0,90
"336",412909857,16,1,2,1,1,1,2,0,0,0,0,0,50
"337",412909857,17,1,1,1,1,1,1,0,0,0,0,0,50
"338",412909857,18,1,1,1,1,1,1,0,1,1,1,0,50
"339",412909857,19,1,2,1,1,1,2,0,0,0,0,0,50
"340",412909857,20,1,2,2,1,2,2,0,1,1,1,NA,50
"341",4531843866,1,1,2,-3,0,2,-3,1,0,0,1,1,50
"342",4531843866,2,1,1,1,1,1,1,0,1,1,1,0,50
"343",4531843866,3,1,1,1,1,1,1,0,1,1,1,0,50
"344",4531843866,4,1,1,1,1,1,1,0,0,0,0,0,50
"345",4531843866,5,1,4,4,1,4,4,0,1,1,1,0,90
"346",4531843866,6,1,2,1,1,1,2,0,1,1,1,0,50
"347",4531843866,7,1,2,2,1,2,2,0,0,0,0,0,50
"348",4531843866,8,1,1,1,1,1,1,0,1,1,1,0,50
"349",4531843866,9,1,1,2,1,2,1,0,0,0,0,0,50
"350",4531843866,10,1,1,1,1,1,1,0,1,1,1,1,50
"351",4531843866,11,1,1,-3,0,1,-3,1,1,1,0,0,50
"352",4531843866,12,1,4,4,0,4,4,0,1,1,1,0,90
"353",4531843866,13,1,1,-4,0,1,-4,1,0,0,1,0,50
"354",4531843866,14,1,1,-3,0,1,-3,1,0,0,1,1,50
"355",4531843866,15,1,3,4,1,4,3,0,1,1,1,0,90
"356",4531843866,16,1,1,1,1,1,1,0,0,0,0,0,50
"357",4531843866,17,1,1,1,1,1,1,0,1,1,1,0,50
"358",4531843866,18,1,4,4,1,4,4,0,1,1,1,0,90
"359",4531843866,19,1,1,1,1,1,1,0,0,0,0,0,50
"360",4531843866,20,1,1,1,1,1,1,0,0,0,0,NA,50
"361",4677726023,1,1,1,-2,0,1,-2,1,0,0,1,1,50
"362",4677726023,2,1,1,1,1,1,1,0,0,0,0,0,50
"363",4677726023,3,1,3,5,1,5,3,0,1,1,1,0,90
"364",4677726023,4,1,1,1,1,1,1,0,1,1,1,1,50
"365",4677726023,5,1,1,-3,0,1,-3,1,1,1,0,0,50
"366",4677726023,6,1,1,-3,0,1,-3,1,1,1,0,0,50
"367",4677726023,7,1,1,-4,0,1,-4,1,1,1,0,0,50
"368",4677726023,8,1,1,-2,0,1,-2,1,0,0,1,1,50
"369",4677726023,9,1,4,4,1,4,4,0,0,0,0,0,90
"370",4677726023,10,1,2,2,1,2,2,0,0,0,0,0,50
"371",4677726023,11,1,2,2,1,2,2,0,0,0,0,1,50
"372",4677726023,12,1,2,-2,0,2,-2,1,1,1,0,0,50
"373",4677726023,13,1,1,-4,0,1,-4,1,0,0,1,0,50
"374",4677726023,14,1,1,-2,0,1,-2,1,1,1,0,0,50
"375",4677726023,15,1,1,-2,0,1,-2,1,1,1,0,0,50
"376",4677726023,16,1,5,5,0,5,5,0,0,0,0,1,90
"377",4677726023,17,1,1,1,1,1,1,0,0,0,0,1,50
"378",4677726023,18,1,2,-3,0,2,-3,1,1,1,0,0,50
"379",4677726023,19,1,2,-2,0,2,-2,1,1,1,0,0,50
"380",4677726023,20,1,4,4,0,4,4,0,1,1,1,NA,90
"381",4695919463,1,1,1,-2,0,1,-2,1,1,1,0,1,50
"382",4695919463,2,1,1,1,1,1,1,0,1,1,1,1,50
"383",4695919463,3,1,1,-3,0,1,-3,1,0,0,1,0,50
"384",4695919463,4,1,1,-4,0,1,-4,1,1,1,0,1,50
"385",4695919463,5,1,1,1,1,1,1,0,0,0,0,1,50
"386",4695919463,6,1,2,-3,0,2,-3,1,0,0,1,1,50
"387",4695919463,7,1,5,3,1,3,5,0,1,1,1,1,90
"388",4695919463,8,1,5,3,0,5,3,0,1,1,1,1,90
"389",4695919463,9,1,1,1,1,1,1,0,0,0,0,0,50
"390",4695919463,10,1,2,1,1,1,2,0,0,0,0,0,50
"391",4695919463,11,1,4,3,1,3,4,0,1,1,1,1,90
"392",4695919463,12,1,1,-3,0,1,-3,1,0,0,1,0,50
"393",4695919463,13,1,1,-3,0,1,-3,1,0,0,1,0,50
"394",4695919463,14,1,1,-3,0,1,-3,1,1,1,0,1,50
"395",4695919463,15,1,3,3,1,3,3,0,1,1,1,0,90
"396",4695919463,16,1,2,1,1,1,2,0,0,0,0,1,50
"397",4695919463,17,1,1,-2,0,1,-2,1,0,0,1,1,50
"398",4695919463,18,1,1,1,1,1,1,0,0,0,0,1,50
