,id,trial,treatment,conf.HA,conf.SA,sel.adv,conf.sel.adv,conf.unsel.adv,confirm.oppose,won,HA.correct,SA.correct,changed,dominant.balls
405,21,5,Individuals,2,1,1,1,2,0,0,0,0,1,50
406,21,6,Individuals,1,-4,0,1,-4,1,1,1,0,0,50
407,21,7,Individuals,5,5,0,5,5,0,1,1,1,0,90
408,21,8,Individuals,1,-3,0,1,-3,1,0,0,1,1,50
409,21,9,Individuals,1,1,1,1,1,0,1,1,1,0,50
410,21,10,Individuals,4,5,1,5,4,0,1,1,1,0,90
411,21,11,Individuals,5,5,1,5,5,0,1,1,1,0,90
412,21,12,Individuals,1,1,1,1,1,0,0,0,0,1,50
413,21,13,Individuals,2,-4,0,2,-4,1,1,1,0,0,50
414,21,14,Individuals,5,5,0,5,5,0,1,1,1,1,90
415,21,15,Individuals,1,1,1,1,1,0,0,0,0,0,50
416,21,16,Individuals,1,2,1,2,1,0,0,0,0,1,50
417,21,17,Individuals,1,-3,0,1,-3,1,0,0,1,1,50
418,21,18,Individuals,1,1,1,1,1,0,1,1,1,0,50
419,21,19,Individuals,5,4,1,4,5,0,1,1,1,0,90
420,21,20,Individuals,2,2,1,2,2,0,0,0,0,NA,50
421,22,1,Individuals,3,4,1,4,3,0,1,1,1,0,90
422,22,2,Individuals,1,2,1,2,1,0,0,0,0,0,50
423,22,3,Individuals,1,1,1,1,1,0,0,0,0,0,50
424,22,4,Individuals,1,2,1,2,1,0,0,0,0,0,50
425,22,5,Individuals,2,1,1,1,2,0,0,0,0,0,50
426,22,6,Individuals,1,1,1,1,1,0,1,1,1,0,50
427,22,7,Individuals,1,2,1,2,1,0,1,1,1,0,50
428,22,8,Individuals,5,5,1,5,5,0,0,0,0,0,90
429,22,9,Individuals,5,5,1,5,5,0,1,1,1,0,90
430,22,10,Individuals,1,2,1,2,1,0,0,0,0,0,50
431,22,11,Individuals,5,5,1,5,5,0,1,1,1,0,90
432,22,12,Individuals,1,1,1,1,1,0,0,0,0,1,50
433,22,13,Individuals,1,-3,0,1,-3,1,0,0,1,0,50
434,22,14,Individuals,2,-2,0,2,-2,1,1,1,0,0,50
435,22,15,Individuals,1,-3,0,1,-3,1,0,0,1,0,50
436,22,16,Individuals,1,-4,0,1,-4,1,0,0,1,1,50
437,22,17,Individuals,5,5,1,5,5,0,1,1,1,0,90
438,22,18,Individuals,2,1,1,1,2,0,0,0,0,0,50
439,22,19,Individuals,2,2,1,2,2,0,1,1,1,0,50
440,22,20,Individuals,2,1,1,1,2,0,0,0,0,NA,50
441,23,1,Individuals,4,4,0,4,4,0,0,0,0,1,90
442,23,2,Individuals,1,1,1,1,1,0,1,1,1,0,50
443,23,3,Individuals,2,2,1,2,2,0,1,1,1,0,50
444,23,4,Individuals,5,5,1,5,5,0,1,1,1,0,90
445,23,5,Individuals,1,2,1,2,1,0,0,0,0,0,50
446,23,6,Individuals,1,1,1,1,1,0,1,1,1,0,50
447,23,7,Individuals,1,1,1,1,1,0,0,0,0,0,50
448,23,8,Individuals,1,1,1,1,1,0,0,0,0,0,50
449,23,9,Individuals,1,1,1,1,1,0,0,0,0,0,50
450,23,10,Individuals,1,1,1,1,1,0,1,1,1,0,50
